"issue_key","author_key","status","created_at","change_date","time_diff"
"PYTHON-1027","luke.lovett","Closed","2015-12-09 22:37:40","2016-02-03 00:02:00","4757060.000000"
"PYTHON-1026","behackett","In Progress","2015-12-09 19:52:36","2016-09-20 00:46:52","24641656.000000"
"PYTHON-1026","behackett","In Code Review","2015-12-09 19:52:36","2016-09-21 04:41:00","24742104.000000"
"PYTHON-1026","behackett","In Progress","2015-12-09 19:52:36","2016-09-21 18:17:57","24791121.000000"
"PYTHON-1026","behackett","In Code Review","2015-12-09 19:52:36","2016-10-27 00:59:21","27839205.000000"
"PYTHON-1026","behackett","In Progress","2015-12-09 19:52:36","2016-10-27 23:17:19","27919483.000000"
"PYTHON-1026","behackett","In Code Review","2015-12-09 19:52:36","2016-11-15 21:23:07","29554231.000000"
"PYTHON-1026","behackett","Closed","2015-12-09 19:52:36","2016-11-15 23:26:30","29561634.000000"
"PYTHON-1025","behackett","In Progress","2015-12-09 19:48:25","2016-04-15 17:44:56","11051791.000000"
"PYTHON-1025","behackett","Open","2015-12-09 19:48:25","2016-05-06 22:17:06","12882521.000000"
"PYTHON-1025","behackett","In Progress","2015-12-09 19:48:25","2016-06-18 02:10:38","16525333.000000"
"PYTHON-1025","behackett","In Code Review","2015-12-09 19:48:25","2016-06-24 23:56:26","17122081.000000"
"PYTHON-1025","behackett","Resolved","2015-12-09 19:48:25","2016-07-01 23:58:19","17726994.000000"
"PYTHON-1025","behackett","Closed","2015-12-09 19:48:25","2016-07-13 22:53:57","18759932.000000"
"PYTHON-1024","behackett","Closed","2015-12-08 19:56:41","2015-12-08 20:04:46","485.000000"
"PYTHON-1023","behackett","In Progress","2015-12-08 01:12:32","2016-06-15 00:20:14","16412862.000000"
"PYTHON-1023","behackett","Resolved","2015-12-08 01:12:32","2016-06-15 17:58:10","16476338.000000"
"PYTHON-1023","behackett","Closed","2015-12-08 01:12:32","2016-07-13 22:53:56","18913284.000000"
"PYTHON-1022","behackett","In Progress","2015-12-08 01:10:44","2016-06-14 22:58:59","16408095.000000"
"PYTHON-1022","behackett","In Code Review","2015-12-08 01:10:44","2016-06-14 23:52:53","16411329.000000"
"PYTHON-1022","behackett","Resolved","2015-12-08 01:10:44","2016-06-15 17:14:44","16473840.000000"
"PYTHON-1022","behackett","Closed","2015-12-08 01:10:44","2016-07-13 22:53:57","18913393.000000"
"PYTHON-1021","behackett","In Progress","2015-12-07 23:42:01","2015-12-15 18:52:22","673821.000000"
"PYTHON-1021","behackett","In Code Review","2015-12-07 23:42:01","2015-12-15 20:48:48","680807.000000"
"PYTHON-1021","behackett","Resolved","2015-12-07 23:42:01","2015-12-15 23:45:26","691405.000000"
"PYTHON-1021","luke.lovett","Closed","2015-12-07 23:42:01","2016-02-03 00:00:39","4925918.000000"
"PYTHON-1020","luke.lovett","In Progress","2015-12-07 19:24:19","2015-12-07 19:48:42","1463.000000"
"PYTHON-1020","luke.lovett","Open","2015-12-07 19:24:19","2015-12-07 21:37:45","8006.000000"
"PYTHON-1020","luke.lovett","Closed","2015-12-07 19:24:19","2015-12-07 21:38:58","8079.000000"
"PYTHON-1019","behackett","In Progress","2015-12-04 23:59:54","2015-12-05 00:50:59","3065.000000"
"PYTHON-1019","behackett","In Code Review","2015-12-04 23:59:54","2015-12-05 00:51:05","3071.000000"
"PYTHON-1019","behackett","Resolved","2015-12-04 23:59:54","2015-12-07 23:09:19","256165.000000"
"PYTHON-1019","behackett","Closed","2015-12-04 23:59:54","2015-12-08 01:02:07","262933.000000"
"PYTHON-1018","behackett","Closed","2015-12-04 04:08:14","2015-12-09 20:06:42","489508.000000"
"PYTHON-1017","behackett","Closed","2015-12-03 14:38:56","2015-12-03 17:09:24","9028.000000"
"PYTHON-1016","anna.herlihy@10gen.com","In Progress","2015-12-03 14:34:44","2015-12-03 18:50:33","15349.000000"
"PYTHON-1016","anna.herlihy@10gen.com","Closed","2015-12-03 14:34:44","2016-02-09 16:37:50","5882586.000000"
"PYTHON-1015","behackett","Closed","2015-11-26 16:16:08","2015-11-26 18:05:36","6568.000000"
"PYTHON-1014","anna.herlihy@10gen.com","In Progress","2015-11-17 00:38:51","2015-11-18 19:23:57","153906.000000"
"PYTHON-1014","anna.herlihy@10gen.com","In Code Review","2015-11-17 00:38:51","2015-11-18 19:27:20","154109.000000"
"PYTHON-1014","anna.herlihy@10gen.com","Resolved","2015-11-17 00:38:51","2015-11-18 19:51:43","155572.000000"
"PYTHON-1014","behackett","Closed","2015-11-17 00:38:51","2015-12-08 01:02:08","1815797.000000"
"PYTHON-1013","luke.lovett","In Progress","2015-11-17 00:13:19","2015-11-17 00:14:19","60.000000"
"PYTHON-1013","luke.lovett","In Code Review","2015-11-17 00:13:19","2015-11-17 00:56:26","2587.000000"
"PYTHON-1013","luke.lovett","In Progress","2015-11-17 00:13:19","2015-11-17 19:12:14","68335.000000"
"PYTHON-1013","luke.lovett","In Code Review","2015-11-17 00:13:19","2015-11-17 19:12:26","68347.000000"
"PYTHON-1013","luke.lovett","Resolved","2015-11-17 00:13:19","2015-11-17 19:38:45","69926.000000"
"PYTHON-1013","behackett","Closed","2015-11-17 00:13:19","2015-11-18 03:45:27","99128.000000"
"PYTHON-1012","behackett","Closed","2015-11-10 15:57:11","2015-12-09 20:09:09","2520718.000000"
"PYTHON-1011","behackett","In Progress","2015-11-10 15:51:37","2015-11-13 16:11:29","260392.000000"
"PYTHON-1011","behackett","In Code Review","2015-11-10 15:51:37","2015-11-16 23:14:05","544948.000000"
"PYTHON-1011","behackett","Resolved","2015-11-10 15:51:37","2015-11-17 00:24:49","549192.000000"
"PYTHON-1011","behackett","Closed","2015-11-10 15:51:37","2015-11-18 03:46:36","647699.000000"
"PYTHON-1010","anna.herlihy@10gen.com","In Progress","2015-11-09 16:38:46","2015-11-10 19:01:18","94952.000000"
"PYTHON-1010","anna.herlihy@10gen.com","In Code Review","2015-11-09 16:38:46","2015-11-10 19:37:37","97131.000000"
"PYTHON-1010","anna.herlihy@10gen.com","Resolved","2015-11-09 16:38:46","2015-11-13 16:00:05","343279.000000"
"PYTHON-1010","behackett","Closed","2015-11-09 16:38:46","2015-11-18 03:45:27","731201.000000"
"PYTHON-1009","behackett","In Progress","2015-11-07 19:27:48","2015-11-19 03:38:58","979870.000000"
"PYTHON-1009","behackett","Resolved","2015-11-07 19:27:48","2015-11-19 03:39:06","979878.000000"
"PYTHON-1009","behackett","Closed","2015-11-07 19:27:48","2015-12-08 01:02:07","2612059.000000"
"PYTHON-1008","behackett","Closed","2015-11-04 14:42:21","2016-03-02 16:57:23","10289702.000000"
"PYTHON-1006","behackett","In Progress","2015-10-27 14:10:13","2015-10-27 15:57:59","6466.000000"
"PYTHON-1006","behackett","Resolved","2015-10-27 14:10:13","2015-10-27 15:58:24","6491.000000"
"PYTHON-1006","behackett","Closed","2015-10-27 14:10:13","2015-12-08 01:02:07","3581514.000000"
"PYTHON-1005","behackett","Closed","2015-10-24 06:42:59","2015-11-01 17:06:01","728582.000000"
"PYTHON-1003","jesse","In Progress","2015-10-16 18:02:04","2015-10-16 20:26:56","8692.000000"
"PYTHON-1003","jesse","In Code Review","2015-10-16 18:02:04","2015-10-16 20:27:00","8696.000000"
"PYTHON-1003","jesse","Resolved","2015-10-16 18:02:04","2015-10-16 21:06:27","11063.000000"
"PYTHON-1003","behackett","Closed","2015-10-16 18:02:04","2015-11-03 00:42:21","1492817.000000"
"PYTHON-1002","behackett","Closed","2015-10-13 16:27:11","2015-10-13 16:34:31","440.000000"
"PYTHON-1001","behackett","Closed","2015-10-06 14:54:38","2015-10-06 17:10:27","8149.000000"
"PYTHON-1000","behackett","Closed","2015-10-06 08:57:47","2015-10-06 16:39:03","27676.000000"
"PYTHON-999","luke.lovett","In Progress","2015-10-06 02:32:53","2015-10-06 22:30:35","71862.000000"
"PYTHON-999","luke.lovett","In Code Review","2015-10-06 02:32:53","2015-10-07 00:16:05","78192.000000"
"PYTHON-999","luke.lovett","Resolved","2015-10-06 02:32:53","2015-10-07 18:56:21","145408.000000"
"PYTHON-999","behackett","Closed","2015-10-06 02:32:53","2015-11-03 00:42:21","2412568.000000"
"PYTHON-997","behackett","In Progress","2015-09-24 16:44:18","2015-09-24 16:45:45","87.000000"
"PYTHON-997","behackett","In Code Review","2015-09-24 16:44:18","2015-10-01 23:15:51","628293.000000"
"PYTHON-997","behackett","Resolved","2015-09-24 16:44:18","2015-10-05 17:53:31","954553.000000"
"PYTHON-997","behackett","Closed","2015-09-24 16:44:18","2015-11-03 00:42:20","3398282.000000"
"PYTHON-996","behackett","In Progress","2015-09-18 18:07:39","2015-09-18 19:35:03","5244.000000"
"PYTHON-996","behackett","Resolved","2015-09-18 18:07:39","2015-10-01 19:51:32","1129433.000000"
"PYTHON-996","behackett","Closed","2015-09-18 18:07:39","2016-02-03 00:11:20","11858621.000000"
"PYTHON-995","behackett","Closed","2015-09-16 10:24:00","2015-09-16 10:38:02","842.000000"
"PYTHON-992","behackett","Closed","2015-09-14 16:45:30","2015-09-14 17:47:03","3693.000000"
"PYTHON-992","behackett","Reopened","2015-09-14 16:45:30","2015-09-14 17:49:57","3867.000000"
"PYTHON-992","luke.lovett","Resolved","2015-09-14 16:45:30","2015-09-14 20:37:08","13898.000000"
"PYTHON-992","behackett","Closed","2015-09-14 16:45:30","2016-02-03 00:06:52","12208882.000000"
"PYTHON-991","behackett","In Progress","2015-09-14 16:26:09","2015-10-01 19:56:41","1481432.000000"
"PYTHON-991","behackett","Resolved","2015-09-14 16:26:09","2015-10-01 19:56:45","1481436.000000"
"PYTHON-991","behackett","Closed","2015-09-14 16:26:09","2015-11-03 00:42:21","4263372.000000"
"PYTHON-990","anna.herlihy@10gen.com","In Progress","2015-09-11 14:40:08","2015-09-15 20:52:21","367933.000000"
"PYTHON-990","anna.herlihy@10gen.com","In Code Review","2015-09-11 14:40:08","2015-09-15 21:30:55","370247.000000"
"PYTHON-990","anna.herlihy@10gen.com","Resolved","2015-09-11 14:40:08","2015-10-02 17:32:33","1824745.000000"
"PYTHON-990","behackett","Closed","2015-09-11 14:40:08","2015-12-08 01:02:07","7554119.000000"
"PYTHON-989","luke.lovett","In Progress","2015-09-11 14:34:35","2015-09-24 23:47:01","1156346.000000"
"PYTHON-989","luke.lovett","In Code Review","2015-09-11 14:34:35","2015-09-25 00:31:37","1159022.000000"
"PYTHON-989","luke.lovett","Resolved","2015-09-11 14:34:35","2015-09-29 20:18:39","1575844.000000"
"PYTHON-989","behackett","Reopened","2015-09-11 14:34:35","2015-10-28 00:07:46","4008791.000000"
"PYTHON-989","luke.lovett","In Progress","2015-09-11 14:34:35","2015-10-28 18:16:59","4074144.000000"
"PYTHON-989","luke.lovett","In Code Review","2015-09-11 14:34:35","2015-10-28 18:56:08","4076493.000000"
"PYTHON-989","luke.lovett","Resolved","2015-09-11 14:34:35","2015-10-29 17:31:12","4157797.000000"
"PYTHON-989","behackett","Closed","2015-09-11 14:34:35","2015-12-08 01:02:07","7554452.000000"
"PYTHON-988","anna.herlihy@10gen.com","In Progress","2015-09-11 13:50:23","2015-09-14 17:18:42","271699.000000"
"PYTHON-988","anna.herlihy@10gen.com","Open","2015-09-11 13:50:23","2015-09-14 19:26:57","279394.000000"
"PYTHON-988","behackett","In Progress","2015-09-11 13:50:23","2016-06-15 21:54:00","24048217.000000"
"PYTHON-988","behackett","In Code Review","2015-09-11 13:50:23","2016-06-15 23:08:29","24052686.000000"
"PYTHON-988","behackett","Resolved","2015-09-11 13:50:23","2016-06-17 17:09:09","24203926.000000"
"PYTHON-988","behackett","Closed","2015-09-11 13:50:23","2016-07-13 22:53:59","26471016.000000"
"PYTHON-987","behackett","Closed","2015-09-09 13:03:13","2015-09-09 15:12:03","7730.000000"
"PYTHON-986","behackett","Closed","2015-09-01 09:58:30","2015-09-01 19:33:31","34501.000000"
"PYTHON-985","anna.herlihy@10gen.com","In Progress","2015-08-31 08:56:20","2015-10-28 15:57:25","5036465.000000"
"PYTHON-985","anna.herlihy@10gen.com","In Code Review","2015-08-31 08:56:20","2015-10-28 16:18:32","5037732.000000"
"PYTHON-985","anna.herlihy@10gen.com","Resolved","2015-08-31 08:56:20","2015-11-13 16:14:15","6419875.000000"
"PYTHON-985","behackett","Closed","2015-08-31 08:56:20","2015-12-08 01:02:08","8525148.000000"
"PYTHON-984","behackett","Closed","2015-08-28 15:25:38","2015-12-09 19:53:14","8915256.000000"
"PYTHON-983","jesse","In Progress","2015-08-27 13:24:01","2015-10-06 20:08:18","3480257.000000"
"PYTHON-983","jesse","In Code Review","2015-08-27 13:24:01","2015-10-06 20:08:26","3480265.000000"
"PYTHON-983","jesse","In Progress","2015-08-27 13:24:01","2015-10-07 20:42:16","3568695.000000"
"PYTHON-983","jesse","In Code Review","2015-08-27 13:24:01","2015-10-15 04:39:07","4202106.000000"
"PYTHON-983","jesse","Resolved","2015-08-27 13:24:01","2015-10-15 23:40:27","4270586.000000"
"PYTHON-983","behackett","Closed","2015-08-27 13:24:01","2015-11-03 00:42:19","5829498.000000"
"PYTHON-982","anna.herlihy@10gen.com","In Progress","2015-08-20 15:47:59","2015-10-02 17:37:46","3721787.000000"
"PYTHON-982","anna.herlihy@10gen.com","In Code Review","2015-08-20 15:47:59","2015-10-02 17:37:53","3721794.000000"
"PYTHON-982","anna.herlihy@10gen.com","Resolved","2015-08-20 15:47:59","2015-10-05 18:18:04","3983405.000000"
"PYTHON-982","behackett","Reopened","2015-08-20 15:47:59","2015-10-23 20:01:53","5544834.000000"
"PYTHON-982","anna.herlihy@10gen.com","In Progress","2015-08-20 15:47:59","2015-10-27 17:16:43","5880524.000000"
"PYTHON-982","anna.herlihy@10gen.com","In Code Review","2015-08-20 15:47:59","2015-10-27 17:17:22","5880563.000000"
"PYTHON-982","anna.herlihy@10gen.com","Resolved","2015-08-20 15:47:59","2015-10-27 21:37:15","5896156.000000"
"PYTHON-982","behackett","Closed","2015-08-20 15:47:59","2015-12-08 01:02:07","9450848.000000"
"PYTHON-981","luke.lovett","In Progress","2015-08-20 15:42:59","2015-09-22 00:14:01","2795462.000000"
"PYTHON-981","luke.lovett","In Code Review","2015-08-20 15:42:59","2015-09-22 00:14:07","2795468.000000"
"PYTHON-981","luke.lovett","Resolved","2015-08-20 15:42:59","2015-09-25 17:59:59","3118620.000000"
"PYTHON-981","behackett","Reopened","2015-08-20 15:42:59","2015-10-02 19:42:41","3729582.000000"
"PYTHON-981","luke.lovett","In Progress","2015-08-20 15:42:59","2015-10-05 22:11:11","3997692.000000"
"PYTHON-981","luke.lovett","Resolved","2015-08-20 15:42:59","2015-10-07 17:47:25","4154666.000000"
"PYTHON-981","behackett","Reopened","2015-08-20 15:42:59","2015-10-21 18:46:24","5367805.000000"
"PYTHON-981","luke.lovett","In Progress","2015-08-20 15:42:59","2015-10-21 21:35:11","5377932.000000"
"PYTHON-981","luke.lovett","In Code Review","2015-08-20 15:42:59","2015-10-21 22:17:04","5380445.000000"
"PYTHON-981","luke.lovett","Resolved","2015-08-20 15:42:59","2015-10-21 22:23:16","5380817.000000"
"PYTHON-981","behackett","Closed","2015-08-20 15:42:59","2015-12-08 01:02:07","9451148.000000"
"PYTHON-980","behackett","In Progress","2015-08-20 15:01:44","2015-08-22 00:30:47","120543.000000"
"PYTHON-980","behackett","Resolved","2015-08-20 15:01:44","2015-08-22 00:34:14","120750.000000"
"PYTHON-980","behackett","Closed","2015-08-20 15:01:44","2015-11-03 00:42:20","6428436.000000"
"PYTHON-979","anna.herlihy@10gen.com","In Progress","2015-08-20 14:55:21","2015-08-28 21:24:41","714560.000000"
"PYTHON-979","anna.herlihy@10gen.com","In Code Review","2015-08-20 14:55:21","2015-09-03 20:52:08","1231007.000000"
"PYTHON-979","anna.herlihy@10gen.com","Resolved","2015-08-20 14:55:21","2015-09-30 14:38:51","3541410.000000"
"PYTHON-979","behackett","Closed","2015-08-20 14:55:21","2015-12-08 01:02:07","9454006.000000"
"PYTHON-978","anna.herlihy@10gen.com","In Progress","2015-08-20 14:40:44","2015-08-20 17:15:29","9285.000000"
"PYTHON-978","anna.herlihy@10gen.com","In Code Review","2015-08-20 14:40:44","2015-09-03 20:51:08","1231824.000000"
"PYTHON-978","anna.herlihy@10gen.com","Resolved","2015-08-20 14:40:44","2015-09-30 14:39:05","3542301.000000"
"PYTHON-978","behackett","Reopened","2015-08-20 14:40:44","2015-10-21 18:54:59","5372055.000000"
"PYTHON-978","anna.herlihy@10gen.com","In Progress","2015-08-20 14:40:44","2015-10-26 15:12:37","5790713.000000"
"PYTHON-978","anna.herlihy@10gen.com","In Code Review","2015-08-20 14:40:44","2015-10-26 15:12:42","5790718.000000"
"PYTHON-978","anna.herlihy@10gen.com","Resolved","2015-08-20 14:40:44","2015-10-26 21:24:42","5813038.000000"
"PYTHON-978","behackett","Closed","2015-08-20 14:40:44","2015-12-08 01:02:08","9454884.000000"
"PYTHON-977","luke.lovett","In Progress","2015-08-18 01:27:04","2015-09-04 22:03:08","1542964.000000"
"PYTHON-977","luke.lovett","In Code Review","2015-08-18 01:27:04","2015-09-04 22:03:15","1542971.000000"
"PYTHON-977","luke.lovett","Resolved","2015-08-18 01:27:04","2015-09-04 22:03:21","1542977.000000"
"PYTHON-977","behackett","Closed","2015-08-18 01:27:04","2015-11-03 00:42:21","6650117.000000"
"PYTHON-976","luke.lovett","In Progress","2015-08-17 23:17:57","2015-10-05 18:23:01","4215904.000000"
"PYTHON-976","luke.lovett","In Code Review","2015-08-17 23:17:57","2015-10-05 21:38:13","4227616.000000"
"PYTHON-976","luke.lovett","Resolved","2015-08-17 23:17:57","2015-10-07 18:08:57","4387860.000000"
"PYTHON-976","behackett","Closed","2015-08-17 23:17:57","2015-11-03 00:42:21","6657864.000000"
"PYTHON-975","behackett","In Progress","2015-08-15 22:36:01","2015-08-22 00:06:24","523823.000000"
"PYTHON-975","behackett","In Code Review","2015-08-15 22:36:01","2015-08-22 00:06:32","523831.000000"
"PYTHON-975","behackett","In Progress","2015-08-15 22:36:01","2015-08-22 00:07:17","523876.000000"
"PYTHON-975","behackett","Resolved","2015-08-15 22:36:01","2015-08-22 00:11:25","524124.000000"
"PYTHON-975","behackett","Closed","2015-08-15 22:36:01","2015-11-03 00:42:20","6833179.000000"
"PYTHON-974","behackett","In Progress","2015-08-14 19:12:20","2015-08-14 19:14:09","109.000000"
"PYTHON-974","behackett","In Code Review","2015-08-14 19:12:20","2015-08-14 19:14:36","136.000000"
"PYTHON-974","behackett","Resolved","2015-08-14 19:12:20","2015-08-14 20:39:52","5252.000000"
"PYTHON-974","behackett","Closed","2015-08-14 19:12:20","2015-11-03 00:42:19","6931799.000000"
"PYTHON-973","behackett","Closed","2015-08-12 20:06:12","2015-08-12 20:44:09","2277.000000"
"PYTHON-972","anna.herlihy@10gen.com","In Progress","2015-08-11 17:53:32","2015-12-09 20:03:15","10375783.000000"
"PYTHON-972","behackett","Open","2015-08-11 17:53:32","2016-05-18 19:11:33","24283081.000000"
"PYTHON-972","behackett","Scheduled","2015-08-11 17:53:32","2017-12-05 21:01:35","73192083.000000"
"PYTHON-972","behackett","Open","2015-08-11 17:53:32","2018-01-31 18:20:40","78107228.000000"
"PYTHON-972","behackett","Scheduled","2015-08-11 17:53:32","2018-06-25 00:11:20","90569868.000000"
"PYTHON-972","rathi.gnanasekaran","Open","2015-08-11 17:53:32","2019-01-28 21:49:32","109396560.000000"
"PYTHON-971","behackett","Closed","2015-07-27 08:43:40","2015-07-27 23:23:51","52811.000000"
"PYTHON-971","behackett","Reopened","2015-07-27 08:43:40","2015-07-27 23:24:01","52821.000000"
"PYTHON-971","behackett","Closed","2015-07-27 08:43:40","2015-10-12 22:13:36","6701396.000000"
"PYTHON-970","behackett","Closed","2015-07-27 08:29:07","2015-07-27 11:46:45","11858.000000"
"PYTHON-969","luke.lovett","In Progress","2015-07-22 17:43:37","2015-07-22 23:30:49","20832.000000"
"PYTHON-969","luke.lovett","In Code Review","2015-07-22 17:43:37","2015-07-22 23:40:36","21419.000000"
"PYTHON-969","luke.lovett","Resolved","2015-07-22 17:43:37","2015-07-22 23:44:12","21635.000000"
"PYTHON-969","behackett","Closed","2015-07-22 17:43:37","2015-11-03 00:42:20","8924323.000000"
"PYTHON-968","behackett","In Progress","2015-07-21 18:23:27","2015-10-28 00:03:12","8487585.000000"
"PYTHON-968","behackett","In Code Review","2015-07-21 18:23:27","2015-10-28 00:03:35","8487608.000000"
"PYTHON-968","anna.herlihy@10gen.com","Resolved","2015-07-21 18:23:27","2015-10-28 14:41:34","8540287.000000"
"PYTHON-968","behackett","Closed","2015-07-21 18:23:27","2015-12-08 01:02:07","12033520.000000"
"PYTHON-967","behackett","In Progress","2015-07-21 17:00:40","2015-08-06 01:22:50","1326130.000000"
"PYTHON-967","behackett","Resolved","2015-07-21 17:00:40","2015-08-06 01:26:22","1326342.000000"
"PYTHON-967","behackett","Closed","2015-07-21 17:00:40","2015-11-03 00:42:19","9013299.000000"
"PYTHON-966","behackett","In Progress","2015-07-16 01:36:35","2015-07-16 01:36:44","9.000000"
"PYTHON-966","behackett","In Code Review","2015-07-16 01:36:35","2015-07-16 01:57:06","1231.000000"
"PYTHON-966","behackett","Resolved","2015-07-16 01:36:35","2015-07-17 19:42:02","151527.000000"
"PYTHON-966","behackett","Closed","2015-07-16 01:36:35","2015-10-01 19:28:21","6717106.000000"
"PYTHON-965","behackett","In Progress","2015-07-13 18:34:44","2015-07-14 00:47:25","22361.000000"
"PYTHON-965","behackett","In Code Review","2015-07-13 18:34:44","2015-07-14 18:43:26","86922.000000"
"PYTHON-965","behackett","Resolved","2015-07-13 18:34:44","2015-07-14 20:14:42","92398.000000"
"PYTHON-965","behackett","Closed","2015-07-13 18:34:44","2015-10-01 19:28:22","6915218.000000"
"PYTHON-964","luke.lovett","In Progress","2015-07-09 10:42:18","2015-07-09 17:10:04","23266.000000"
"PYTHON-964","luke.lovett","In Code Review","2015-07-09 10:42:18","2015-07-09 18:49:26","29228.000000"
"PYTHON-964","luke.lovett","Resolved","2015-07-09 10:42:18","2015-07-09 19:00:07","29869.000000"
"PYTHON-964","behackett","Closed","2015-07-09 10:42:18","2015-11-03 00:42:19","10072801.000000"
"PYTHON-963","luke.lovett","In Progress","2015-07-07 22:49:48","2015-07-09 22:59:54","173406.000000"
"PYTHON-963","luke.lovett","In Code Review","2015-07-07 22:49:48","2015-07-10 20:09:56","249608.000000"
"PYTHON-963","luke.lovett","Resolved","2015-07-07 22:49:48","2015-07-11 00:08:35","263927.000000"
"PYTHON-963","behackett","Closed","2015-07-07 22:49:48","2015-11-03 00:42:19","10201951.000000"
"PYTHON-962","anna.herlihy@10gen.com","In Progress","2015-07-07 19:15:27","2015-07-20 16:10:11","1112084.000000"
"PYTHON-962","anna.herlihy@10gen.com","In Code Review","2015-07-07 19:15:27","2015-07-20 16:10:18","1112091.000000"
"PYTHON-962","anna.herlihy@10gen.com","Resolved","2015-07-07 19:15:27","2015-07-21 16:14:32","1198745.000000"
"PYTHON-962","behackett","Closed","2015-07-07 19:15:27","2015-11-03 00:42:20","10214813.000000"
"PYTHON-961","anna.herlihy@10gen.com","In Progress","2015-07-02 05:26:16","2015-07-07 22:03:40","491844.000000"
"PYTHON-961","anna.herlihy@10gen.com","In Code Review","2015-07-02 05:26:16","2015-07-20 17:19:04","1597968.000000"
"PYTHON-961","anna.herlihy@10gen.com","Resolved","2015-07-02 05:26:16","2015-07-21 21:09:44","1698208.000000"
"PYTHON-961","behackett","Closed","2015-07-02 05:26:16","2016-02-03 00:05:20","18643144.000000"
"PYTHON-960","anna.herlihy@10gen.com","In Progress","2015-06-30 19:06:11","2015-07-21 21:10:24","1821853.000000"
"PYTHON-960","anna.herlihy@10gen.com","In Code Review","2015-06-30 19:06:11","2015-08-03 19:22:20","2938569.000000"
"PYTHON-960","anna.herlihy@10gen.com","Resolved","2015-06-30 19:06:11","2015-08-06 16:58:28","3189137.000000"
"PYTHON-960","behackett","Reopened","2015-06-30 19:06:11","2015-08-06 19:05:00","3196729.000000"
"PYTHON-960","behackett","In Progress","2015-06-30 19:06:11","2015-08-07 18:49:25","3282194.000000"
"PYTHON-960","behackett","In Code Review","2015-06-30 19:06:11","2015-08-07 18:49:30","3282199.000000"
"PYTHON-960","anna.herlihy@10gen.com","Resolved","2015-06-30 19:06:11","2015-08-11 16:15:53","3618582.000000"
"PYTHON-960","behackett","Closed","2015-06-30 19:06:11","2015-11-03 00:42:20","10820169.000000"
"PYTHON-959","anna.herlihy@10gen.com","In Progress","2015-06-30 19:05:32","2015-07-20 17:43:18","1723066.000000"
"PYTHON-959","anna.herlihy@10gen.com","In Code Review","2015-06-30 19:05:32","2015-07-31 14:37:37","2662325.000000"
"PYTHON-959","anna.herlihy@10gen.com","Resolved","2015-06-30 19:05:32","2015-08-06 17:17:17","3190305.000000"
"PYTHON-959","behackett","Closed","2015-06-30 19:05:32","2015-11-03 00:42:21","10820209.000000"
"PYTHON-958","jesse","Closed","2015-06-26 16:33:50","2015-06-26 16:44:59","669.000000"
"PYTHON-957","behackett","In Progress","2015-06-26 14:22:10","2015-07-08 22:25:34","1065804.000000"
"PYTHON-957","behackett","Resolved","2015-06-26 14:22:10","2015-07-08 22:25:39","1065809.000000"
"PYTHON-957","behackett","Closed","2015-06-26 14:22:10","2015-11-03 00:42:21","11182811.000000"
"PYTHON-956","behackett","Closed","2015-06-25 14:59:30","2015-06-25 15:26:52","1642.000000"
"PYTHON-955","behackett","In Progress","2015-06-25 00:08:49","2015-06-25 00:09:17","28.000000"
"PYTHON-955","behackett","In Code Review","2015-06-25 00:08:49","2015-06-25 04:06:07","14238.000000"
"PYTHON-955","behackett","Resolved","2015-06-25 00:08:49","2015-06-25 18:49:20","67231.000000"
"PYTHON-955","behackett","Closed","2015-06-25 00:08:49","2015-10-01 19:28:20","8536771.000000"
"PYTHON-954","behackett","In Progress","2015-06-23 14:43:07","2015-06-30 21:30:51","629264.000000"
"PYTHON-954","behackett","Resolved","2015-06-23 14:43:07","2015-06-30 22:06:12","631385.000000"
"PYTHON-954","behackett","Closed","2015-06-23 14:43:07","2015-10-01 19:28:20","8657113.000000"
"PYTHON-953","jesse","Closed","2015-06-22 12:10:07","2015-06-22 13:41:22","5475.000000"
"PYTHON-952","behackett","In Progress","2015-06-19 23:37:40","2015-07-06 18:50:18","1451558.000000"
"PYTHON-952","behackett","In Code Review","2015-06-19 23:37:40","2015-07-24 20:15:28","3011868.000000"
"PYTHON-952","behackett","In Progress","2015-06-19 23:37:40","2015-07-24 20:17:25","3011985.000000"
"PYTHON-952","behackett","In Code Review","2015-06-19 23:37:40","2015-07-25 01:34:16","3030996.000000"
"PYTHON-952","behackett","In Progress","2015-06-19 23:37:40","2015-08-11 21:55:52","4573092.000000"
"PYTHON-952","behackett","In Code Review","2015-06-19 23:37:40","2015-08-11 23:40:12","4579352.000000"
"PYTHON-952","behackett","In Progress","2015-06-19 23:37:40","2015-08-15 01:01:35","4843435.000000"
"PYTHON-952","behackett","In Code Review","2015-06-19 23:37:40","2015-08-15 01:38:51","4845671.000000"
"PYTHON-952","behackett","In Progress","2015-06-19 23:37:40","2015-08-17 23:24:57","5096837.000000"
"PYTHON-952","behackett","In Code Review","2015-06-19 23:37:40","2015-08-19 22:41:03","5267003.000000"
"PYTHON-952","behackett","In Progress","2015-06-19 23:37:40","2015-08-21 19:48:52","5429472.000000"
"PYTHON-952","barrie","In Code Review","2015-06-19 23:37:40","2015-08-28 19:11:49","6032049.000000"
"PYTHON-952","behackett","In Progress","2015-06-19 23:37:40","2015-09-01 15:44:06","6365186.000000"
"PYTHON-952","behackett","In Code Review","2015-06-19 23:37:40","2015-09-03 01:34:27","6487007.000000"
